"event_id","event_slug","date","municipality","province","province_code","province_key","province_raw","province_validation_status","region","latitude","longitude","bridge_crossing_type","bridge_crossing_name","destination_use","collapse_severity","victims","injuries","triggered","cause_category","specific_cause","failure_trigger","failure_process","component_involved","failure_cause_evidence","hydraulic_intelligence","source_confidence","exact_location","bridge_name","structural_type","material_type","construction_year","construction_year_numeric","construction_year_raw","curation_level","description"
"IT20.10.14","varallo-camasco-2020-1","2020-10-03","Varallo","Vercelli","2","vercelli","Vercelli","validated","Piemonte","45.828","8.215","waterway","Pianale stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Debris flow / solid transport","Entire structure","Probable","{""trigger"":""flood"",""failure_process"":""debris_flow_or_solid_transport"",""component_involved"":""entire_structure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","false","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse (washout) of one of three bridges over the Pianale stream between the hamlets of Camasco and Corte e Costa in Varallo (Vercelli, Piemonte) on 2-3 October 2020, during the record-breaking Sesia basin flood. The three bridges were washed away by the flood of the Pianale stream and Nono torrent, in a sector where the ARPA Piemonte event report describes hyperconcentrated flows and debris flows along the entire minor network. The three collapses are documented collectively in the report (see B20.10.14-B20.10.16); structural details are not available. No fatalities attributed to these collapses. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 70, Fig. 57b e 58): la piena del Rio Pianale e del T. Nono provoco' l'asportazione di tre ponti sul rio Pianale tra Camasco e la frazione Corte e Costa (comune di Varallo). Il rapporto inquadra i processi sui tributari del medio-basso Sesia come trasporto iperconcentrato (piene con elevato trasporto di fondo) e colate detritiche lungo tutto il reticolato minore, con effetti parossistici proprio sui torrenti Nono e Mastallone (p. 69): l'attribuzione 'Debris flow / solid transport' e' inferita da questo contesto documentato, non dichiarata per il singolo manufatto - evidenza 'Probable'. I tre ponti sono documentati collettivamente e non sono distinguibili singolarmente nel rapporto: questa scheda e' uno dei tre record (B20.10.14-B20.10.16); tipologia strutturale, materiale e coordinate puntuali non desumibili (posizione approssimata sul tratto Camasco-Corte e Costa, exact_location FALSE)."
"IT20.10.15","varallo-camasco-2020-2","2020-10-03","Varallo","Vercelli","2","vercelli","Vercelli","validated","Piemonte","45.828","8.215","waterway","Pianale stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Debris flow / solid transport","Entire structure","Probable","{""trigger"":""flood"",""failure_process"":""debris_flow_or_solid_transport"",""component_involved"":""entire_structure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","false","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse (washout) of one of three bridges over the Pianale stream between the hamlets of Camasco and Corte e Costa in Varallo (Vercelli, Piemonte) on 2-3 October 2020, during the record-breaking Sesia basin flood. The three bridges were washed away by the flood of the Pianale stream and Nono torrent, in a sector where the ARPA Piemonte event report describes hyperconcentrated flows and debris flows along the entire minor network. The three collapses are documented collectively in the report (see B20.10.14-B20.10.16); structural details are not available. No fatalities attributed to these collapses. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 70, Fig. 57b e 58): la piena del Rio Pianale e del T. Nono provoco' l'asportazione di tre ponti sul rio Pianale tra Camasco e la frazione Corte e Costa (comune di Varallo). Il rapporto inquadra i processi sui tributari del medio-basso Sesia come trasporto iperconcentrato (piene con elevato trasporto di fondo) e colate detritiche lungo tutto il reticolato minore, con effetti parossistici proprio sui torrenti Nono e Mastallone (p. 69): l'attribuzione 'Debris flow / solid transport' e' inferita da questo contesto documentato, non dichiarata per il singolo manufatto - evidenza 'Probable'. I tre ponti sono documentati collettivamente e non sono distinguibili singolarmente nel rapporto: questa scheda e' uno dei tre record (B20.10.14-B20.10.16); tipologia strutturale, materiale e coordinate puntuali non desumibili (posizione approssimata sul tratto Camasco-Corte e Costa, exact_location FALSE)."
"IT20.10.16","varallo-camasco-2020-3","2020-10-03","Varallo","Vercelli","2","vercelli","Vercelli","validated","Piemonte","45.828","8.215","waterway","Pianale stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Debris flow / solid transport","Entire structure","Probable","{""trigger"":""flood"",""failure_process"":""debris_flow_or_solid_transport"",""component_involved"":""entire_structure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","false","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse (washout) of one of three bridges over the Pianale stream between the hamlets of Camasco and Corte e Costa in Varallo (Vercelli, Piemonte) on 2-3 October 2020, during the record-breaking Sesia basin flood. The three bridges were washed away by the flood of the Pianale stream and Nono torrent, in a sector where the ARPA Piemonte event report describes hyperconcentrated flows and debris flows along the entire minor network. The three collapses are documented collectively in the report (see B20.10.14-B20.10.16); structural details are not available. No fatalities attributed to these collapses. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 70, Fig. 57b e 58): la piena del Rio Pianale e del T. Nono provoco' l'asportazione di tre ponti sul rio Pianale tra Camasco e la frazione Corte e Costa (comune di Varallo). Il rapporto inquadra i processi sui tributari del medio-basso Sesia come trasporto iperconcentrato (piene con elevato trasporto di fondo) e colate detritiche lungo tutto il reticolato minore, con effetti parossistici proprio sui torrenti Nono e Mastallone (p. 69): l'attribuzione 'Debris flow / solid transport' e' inferita da questo contesto documentato, non dichiarata per il singolo manufatto - evidenza 'Probable'. I tre ponti sono documentati collettivamente e non sono distinguibili singolarmente nel rapporto: questa scheda e' uno dei tre record (B20.10.14-B20.10.16); tipologia strutturale, materiale e coordinate puntuali non desumibili (posizione approssimata sul tratto Camasco-Corte e Costa, exact_location FALSE)."
"IT20.10.17","campertogno-2020","2020-10-03","Campertogno","Vercelli","2","vercelli","Vercelli","validated","Piemonte","45.797745","8.030963","waterway","Sesia river","Cycle-pedestrian","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Entire structure","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""entire_structure"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","false","","Beam bridge","Steel","","","","Standard","Total collapse (complete washout) of the footbridge over the Sesia river at Campertogno (Vercelli, Piemonte) on 2-3 October 2020. Bank erosion by the Sesia river, which reached unprecedented levels throughout the basin (5.2 m peak at Campertogno vs a 4.0 m danger threshold), damaged the road to the local campsite and completely removed the footbridge, as documented by the ARPA Piemonte event report. No fatalities attributed to this collapse. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 71, Fig. 59): a Campertogno l'erosione di sponda ad opera del Sesia causo' danni alla via di collegamento al campeggio e l'asportazione completa della passerella sul torrente. Meccanismo (erosione spondale) e distruzione completa del manufatto documentati dalla didascalia del rapporto: evidenza 'Documented'. Contesto: colmi mai registrati sul Sesia da monte a valle (a Campertogno colmo 5,2 m alle 03:30 UTC del 3/10 contro livello di pericolo 4,0 m, Tab. 5). Tipologia strutturale e materiale non desumibili dal rapporto; coordinate approssimate (zona campeggio di Campertogno, exact_location FALSE)."
"IT20.10.18","ormea-barchi-2020","2020-10-03","Ormea","Cuneo","4","cuneo","Cuneo","validated","Piemonte","44.15","7.911","waterway","Tanaro river","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","","Entire structure","Unspecified","{""trigger"":""flood"",""failure_process"":null,""component_involved"":""entire_structure"",""evidence_level"":""unspecified"",""taxonomy_version"":""hydraulic-v2""}","High","false","Ponte di Barchi","Beam bridge","Reinforced concrete","","","","Standard","Total collapse (complete washout) of the bridge at loc. Barchi in Ormea (Cuneo, Piemonte) over the Tanaro river on 2-3 October 2020. The bridge, rebuilt after the November 1994 flood, was completely washed away by the Tanaro flood, which exceeded the 2016 historical reference levels in the upper valley (estimated return period >200 years). Documented by the ARPA Piemonte event report. No fatalities attributed to this collapse. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 93, Fig. 100): a Ormea, loc. Barchi, il ponte - ricostruito dopo l'alluvione del 1994 - fu completamente asportato dalla piena del Tanaro. Il crollo e la causa idraulica sono quindi documentati da fonte tecnica, ma il meccanismo di dettaglio non e' specificato; per l'alta Val Tanaro il rapporto indica in generale numerosi ponti gravemente danneggiati o abbattuti 'sia per l'erosione delle spalle sia per il sormonto delle acque in piena' (p. 92), senza attribuzione al singolo manufatto: processo ed evidenza restano 'Unspecified'. Contesto idrometrico: a Ponte di Nava e Garessio superati i riferimenti storici del 2016, TR stimato >200 anni (Tab. 6). Coordinate approssimate (concentrico di Ormea, exact_location FALSE)."
"IT20.10.19","entracque-2020","2020-10-03","Entracque","Cuneo","4","cuneo","Cuneo","validated","Piemonte","44.17564","7.38625","waterway","Gesso della Barra stream","Municipal","PC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Abutment","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""abutment"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","false","","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of the bridge providing access to the Vallone di Monte Colombo just downstream of San Giacomo di Entracque (Cuneo, Piemonte) on 2-3 October 2020: left-bank erosion by the Gesso della Barra torrent, in violent flood, removed the bridge abutment. The valley road was also washed away for stretches of hundreds of metres, isolating the hamlet of San Giacomo. Documented by the ARPA Piemonte event report. No fatalities or injuries reported. Rapporto ARPA Piemonte 'Evento del 2-3 ottobre 2020' (rev 1.1, 14/10/2020, p. 89, Fig. 93a): subito a valle di San Giacomo di Entracque, lungo il Gesso della Barra, un'erosione della sponda sinistra asporto' la spalla del ponte utilizzato per accedere al Vallone di Monte Colombo. Meccanismo (erosione spondale) e componente coinvolta (spalla) esplicitamente documentati: evidenza 'Documented'; crollo parziale (PC). Contesto: violenta attivita' torrentizia lungo il T. Gesso della Barra con asportazione della strada del vallone per tratti di centinaia di metri e isolamento di San Giacomo (p. 89, Fig. 92). Tipologia strutturale e materiale non desumibili; coordinate approssimate (zona San Giacomo di Entracque, exact_location FALSE)."
"IT20.11.01","pallanzeno-2020","2020-11-06","Pallanzeno","Verbania","103","verbano-cusio-ossola","Verbania","name_mismatch_coordinates_resolved","Piemonte","46.0439","8.2616","waterway","Enel canal","Municipal","TC","0","0","true","Human-induced","Overload","Exceptional overload","Overstress","Deck / superstructure","Probable","","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Enel hydroelectric canal near Pallanzeno (Verbania, Piemonte) on 6 November 2020, triggered by the transit of a heavily loaded truck transporting cleaning material for the Rio Valmaggia. The structure may have been weakened by the October 2020 flood. The truck remained suspended on the collapsed bridge overnight; the driver was unharmed. Enel, owner of the canal, undertook reconstruction of a new permanent bridge inaugurated in 2024."
"IT20.11.02","crotone-2020","2020-11-22","Crotone","Crotone","101","crotone","Crotone","validated","Calabria","39.1979","17.1091","waterway","Neto river","National","PC","0","0","true","Natural","Hydraulic","Flood","Scour","","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":null,""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of a national bridge over the Neto river near Crotone (Calabria) in November 2020, triggered by hydraulic phenomena following intense rainfall. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P172 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = non specificate; evidenza di sormonto = no."
"IT20.11.03","melissa-2020","2020-11-22","Melissa","Crotone","101","crotone","Crotone","validated","Calabria","39.3237","17.0212","waterway","Iornito stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Iornito stream near Melissa (Crotone, Calabria) in November 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P173 (accuratezza diagnosi dec=1): processo = erosione del rilevato in alveo/golena; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = no."
"IT20.11.04","bitti-2020","2020-11-28","Bitti","Nuoro","91","nuoro","Nuoro","validated","Sardegna","40.5046","9.2988","waterway","Rio de Malò","Provincial/Regional","PC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Approach embankment","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""approach_embankment"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of a provincial/regional bridge over the Rio de Malò near Bitti (Nuoro, Sardinia) in November 2020, triggered by hydraulic phenomena associated with severe rainfall affecting central Sardinia. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P175 (accuratezza diagnosi dec=1): processo = erosione del rilevato in alveo/golena; componenti danneggiate = rilevato di accesso; evidenza di sormonto = si."
"IT20.12.01","pavullo-nel-frignano-2020","2020-12-06","Pavullo nel Frignano","Modena","36","modena","Modena","validated","Emilia-Romagna","44.3566","10.9222","waterway","Panaro river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Pier / foundation","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""pier_foundation"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial/regional bridge over the Panaro river near Pavullo nel Frignano (Modena, Emilia-Romagna) in December 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P176 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile; evidenza di sormonto = no."
"IT20.12.02","gosaldo-2020-1","2020-12-06","Gosaldo","Belluno","25","belluno","Belluno","validated","Veneto","46.2141","11.9876","waterway","Mis stream","Cycle-pedestrian","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Probable","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a cycle-pedestrian bridge over the Mis stream near Gosaldo (Belluno, Veneto) in December 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported. Gosaldo sustained two bridge collapses simultaneously during the same hydraulic event. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P177 (accuratezza diagnosi dec=0.5): processo = erosione laterale di sponda; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = no."
"IT20.12.03","gosaldo-2020-2","2020-12-06","Gosaldo","Belluno","25","belluno","Belluno","validated","Veneto","46.2197","11.9924","waterway","Mis stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","","","Unspecified","{""trigger"":""flood"",""failure_process"":null,""component_involved"":null,""evidence_level"":""unspecified"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a second municipal bridge over the Mis stream near Gosaldo (Belluno, Veneto) in December 2020, triggered by the same hydraulic event that caused the simultaneous collapse of the cycle-pedestrian bridge in the same municipality. No fatalities or injuries were reported. Piena documentata; meccanismo di dettaglio non ricostruibile dalle fonti disponibili."
"IT21.05.01","la-spezia-2021","2021-05-12","La Spezia","La Spezia","11","la-spezia","La Spezia","validated","Liguria","44.1038","9.8578","waterway","Darsena di Pagliari","Provincial/Regional","TC","0","0","true","Human-induced","Material","Movable bridge operation","Fatigue","Connection / joint","Documented","","High","true","Ponte della Darsena di Pagliari","Beam bridge","Steel","2010","2010","2010","Standard","Total collapse of the bascule bridge (ponte levatoio) at the Darsena di Pagliari in La Spezia (Liguria) on 12 May 2021, during a closing manoeuvre after allowing a vessel to exit the marina. The collapse is attributed to the failure of one of the hydraulic pistons responsible for lowering the bridge deck. The structure, inaugurated in 2010 by the Port Authority at a cost of over 9 million euros as part of the Pagliari marina development, was 21 metres long with a 14-metre mast. No fatalities or injuries were reported, as the area is routinely closed to traffic during bridge operations. The Port Authority immediately sequestered the structure for judicial investigation for alleged culpable collapse."
"IT21.08.01","comacchio-2021","2021-08-29","Comacchio","Ferrara","38","ferrara","Ferrara","validated","Emilia-Romagna","44.6656","12.2222","waterway","Logonovo canal","Municipal","TC","0","0","false","Human-induced","Material","No identifiable external trigger","","Deck / superstructure","Probable","","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of the bridge over the Logonovo canal along via della Salina near Comacchio (Ferrara, Emilia-Romagna) on 28 August 2021, due to structural deterioration. Municipal technical staff had carried out an inspection the previous day and immediately closed the structure after detecting signs of imminent failure; the bridge collapsed the following morning. No fatalities or injuries were reported. The collapse isolated the historic Saline di Comacchio — an important tourist and ecological site — and disrupted local mussel farming operations for over a year while reconstruction was planned."
"IT21.10.01","roma-2021","2021-10-02","Roma","Roma","258","roma","Roma","validated","Lazio","41.872","12.4721","waterway","Tevere river","Municipal","TC","0","0","true","Human-induced","Fire and Explosion","Fire / explosion","Other documented mode","Deck / superstructure","Documented","","High","true","Ponte dell'Industria","Truss","Steel","1863","1863","1863","Standard","Total collapse of a lateral service gallery of the Ponte dell'Industria (Ponte di Ferro) over the Tevere river in Rome on the night of 2-3 October 2021, triggered by a large fire that started from makeshift encampments beneath the bridge and spread to gas and electrical service conduits running along the structure. A lateral pedestrian and utility gallery approximately 50 metres long collapsed into the river; the main vehicular deck, though severely damaged, did not collapse. No fatalities or injuries were reported. The bridge, built in 1863 and an important connection between the Ostiense and Marconi districts, was reopened to vehicles on 12 December 2021 following emergency repairs."
"IT21.10.02","quiliano-2021","2021-10-04","Quiliano","Savona","9","savona","Savona","validated","Liguria","44.2998","8.4099","waterway","Quazzola stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Quazzola stream in via Tecci near Quiliano (Savona, Liguria) on 4 October 2021, triggered by the extreme flash flood that struck the Savona hinterland during a severe rainfall event. The structure connected two residential properties across the stream and its collapse left two families isolated. The event occurred during a major flood that also caused the overflow of the Erro and Letimbro rivers and widespread infrastructure damage across the Savona province. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P190 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT21.12.01","alcamo-2021","2021-12-11","Alcamo","Trapani","81","trapani","Trapani","validated","Sicilia","38.0214","12.9047","waterway","San Bartolomeo river","National","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Pier / foundation","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""pier_foundation"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte San Bartolomeo","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of the Ponte San Bartolomeo on the SS187 state road near Alcamo Marina (Trapani, Sicily) on the night of 10-11 December 2021, triggered by the failure of the central pillar following extreme flooding of the San Bartolomeo river during heavy rainfall in western Sicily. The structure, already known to be in deteriorating condition and previously subject to emergency works in 2019, collapsed while a vehicle was approaching and narrowly avoided being swept away. No fatalities or injuries were reported. The SS187 was closed immediately; ANAS and the Sicilian Region coordinated provisional replacement works. Cedimento della pila centrale per scalzamento durante la piena del San Bartolomeo; caso citato dalla letteratura tecnica (FABRE 2022)."
"IT22.02.01","guastacconcio-2022","2022-02-13","Guastacconcio","Chieti","69","chieti","Chieti","validated","Abruzzo","42.1854","14.4812","waterway","Sangro river","Provincial/Regional","TC","0","0","false","Natural","Hydraulic","No identifiable external trigger","Scour","Pier / foundation","Documented","{""trigger"":null,""failure_process"":""scour"",""component_involved"":""pier_foundation"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte Guastacconcio","Beam bridge","Reinforced concrete","1950","1950","1950","Standard","Total collapse of Ponte Guastacconcio over the Sangro on 13 February 2022 after prior closure for progressive settlement of the central pier. Parliamentary records link the pre-collapse deformation to repeated Sangro floods and riverbed lowering; D'Angelo, Ballio & Ravazzani (2025), record P192, classifies vertical erosion/scour. The final collapse occurred without a discrete flood at the time, so triggered remains FALSE."
"IT22.08.01","brescia-2022","2022-08-24","Brescia","Brescia","17","brescia","Brescia","validated","Lombardia","45.5507","10.1937","road","Via Volturno","Provincial/Regional","PC","0","0","true","Human-induced","Impact","Vehicle impact","Knocked down by external action","Deck / superstructure","Documented","","High","true","Ponte di Via Volturno","Beam bridge","Prestressed concrete","","","","Standard","Partial collapse of the Via Volturno overpass over the western ring road (tangenziale Ovest) in Brescia on 24 August 2022, caused by the impact of a heavy goods vehicle transporting a crane whose boom struck the underside of the bridge deck. Five reinforced concrete beams were destroyed in the impact. The structure, one of the most heavily trafficked crossings in the city with approximately 80,000 vehicles per day, was closed immediately and the city traffic network was severely disrupted. No fatalities or injuries were reported. Temporary shoring works involving 250 props were installed and load tests were carried out before partial reopening."
"IT22.09.01","arcevia-2022-1","2022-09-15","Arcevia","Ancona","42","ancona","Ancona","validated","Marche","43.5304","12.9934","waterway","Misa river","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Probable","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Misa river near Arcevia (Ancona, Marche) on 15 September 2022, triggered by the catastrophic flash flood that struck the Marche region. The bridge was destroyed by the extreme hydraulic forces associated with the Misa river in full spate following exceptional rainfall exceeding 400 mm in a few hours in the Cantiano area. No fatalities directly attributed to this collapse. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P194 (accuratezza diagnosi dec=0.5): processo = erosione verticale (scour) + erosione laterale di sponda + carico idraulico sulla struttura; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = si."
"IT22.09.02","ostra-vetere-2022-1","2022-09-15","Ostra Vetere","Ancona","42","ancona","Ancona","validated","Marche","43.5895","13.0927","waterway","Misa river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial/regional bridge over the Misa river near Ostra Vetere (Ancona, Marche) on 15 September 2022, triggered by the catastrophic flash flood affecting the Marche region. The event caused severe disruption to local road connections in the Senigallia hinterland during one of the most destructive hydraulic events ever recorded in the region. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P195 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = yes."
"IT22.09.03","ostra-vetere-2022-2","2022-09-15","Ostra Vetere","Ancona","42","ancona","Ancona","validated","Marche","43.6108","13.0433","waterway","Nevola river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Overtopping / hydrodynamic action","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""overtopping_or_hydrodynamic_action"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial/regional bridge over the Nevola river near Ostra Vetere (Ancona, Marche) on 15 September 2022. The Nevola, normally a small watercourse, became one of the main vectors of destruction during the 15 September 2022 Marche flood, causing multiple bridge collapses and 13 fatalities across the affected municipalities. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P196 (accuratezza diagnosi dec=1): processo = carico idraulico sulla struttura; componenti danneggiate = spalle, impalcato; evidenza di sormonto = yes."
"IT22.09.04","cantiano-2022-1","2022-09-15","Cantiano","Pesaro Urbino","41","pesaro-e-urbino","Pesaro Urbino","name_mismatch_coordinates_resolved","Marche","43.4757","12.5955","waterway","Bevano stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Overtopping / hydrodynamic action","Deck / superstructure","Probable","{""trigger"":""flood"",""failure_process"":""overtopping_or_hydrodynamic_action"",""component_involved"":""deck_or_superstructure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Bevano stream near Cantiano (Pesaro-Urbino, Marche) on 15 September 2022. Cantiano was the epicentre of the flood event, recording over 419 mm of rainfall in a few hours — a record for the Marche region — which caused total destruction of local infrastructure including roads, bridges and buildings. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P198 (accuratezza diagnosi dec=0.5): processo = carico idraulico sulla struttura; componenti danneggiate = impalcato; evidenza di sormonto = yes."
"IT22.09.05","serra-sant-abbondio-2022","2022-09-15","Serra Sant'Abbondio","Pesaro Urbino","41","pesaro-e-urbino","Pesaro Urbino","name_mismatch_coordinates_resolved","Marche","43.4963","12.7912","waterway","Cesano river","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Cesano river near Serra Sant'Abbondio (Pesaro-Urbino, Marche) on 15 September 2022, triggered by the exceptional hydraulic loading associated with the Marche flood event. The municipality was among the most severely affected in the Pesaro-Urbino province during the September 2022 disaster. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P199 (accuratezza diagnosi dec=1): processo = erosione verticale (scour) + carico idraulico sulla struttura; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = si."
